01JaZ,2k1rb1r/ppp2qp1/4Pp1p/8/1n6/2NQ1N1P/PPP2PP1/R3R1K1 b - - 0 19,e8e6 d3f5 g7g6 f5e6 f7e6 e1e6,1739,75,93,539,crushing long middlegame,https://lichess.org/gX1AOHfA/black#38
01Jrn,5rk1/3q1r1p/1p1bQ1p1/8/1P4R1/7P/3N2P1/5R1K w - - 5 34,e6d7 f7f1 d2f1 f8f1,1093,83,100,202,mate mateIn2 middlegame short,https://lichess.org/eRVQUz9d#67
01K12,5r2/1bN1N1k1/5rp1/4p2p/2PbP3/pP5P/P3R1P1/3R3K w - - 0 34,e7d5 f6f1 d1f1 f8f1 h1h2 d4g1,1505,75,93,261,advantage kingsideAttack long middlegame,https://lichess.org/nnSgOzEw#67
01KDp,r2qk2r/pp1n1ppp/3bp3/1bppN3/4PP2/1P1P4/PBPN2PP/R2QK2R b KQkq - 0 11,f7f6 d1h5 g7g6 e5g6 h7g6 h5h8,1417,76,93,302,crushing long middlegame,https://lichess.org/zvxPwMmj/black#22
01KFo,5rk1/ppq2ppp/3bp3/3p1nP1/3P3P/2P1B3/PP2Q1P1/R4RK1 w - - 1 19,h4h5 d6h2 g1h1 f5g3 h1h2 g3e2,1344,77,97,3925,crushing discoveredAttack fork long middlegame,https://lichess.org/mck7Lr6h#37
01KQc,r1bqr1k1/1pp2ppp/1p1p4/3Ppn2/1P6/2PB1N2/P1Q2PPP/R4RK1 b - - 2 15,d8e7 d3f5 c8f5 c2f5,858,176,67,6,advantage middlegame short,https://lichess.org/elRWrVit/black#30
01KSz,2r3k1/1p3ppp/p3p3/3pP2Q/2r2b2/P1Pq3P/1P2R2B/5R1K b - - 1 29,f4h2 h5f7 g8h8 f7f8 c8f8 f1f8,1527,82,74,156,backRankMate long mate mateIn3 middlegame sacrifice,https://lichess.org/9F9G6yiK/black#58
01Kjc,r2r4/4kppp/p1npb3/4p3/2N1P3/1Bq5/PRP2PPP/3Q1RK1 w - - 1 18,b2b1 e6c4 b3c4 c3c4,1217,82,64,77,advantage middlegame short,https://lichess.org/LybLAkCF#35
01L4j,r2q1rkb/pb4Np/1n3p1P/3pn1p1/6P1/P1NBBP2/1P1Q4/R3K2R w KQ - 0 22,d3e2 b6c4 d2d4 c4e3,1845,82,90,50,crushing middlegame short,https://lichess.org/hFb6tU26#43
01LA9,2r3k1/p4q2/4N1pQ/1p1nP3/3P4/8/5PP1/6KR b - - 0 32,f7e6 h6h8 g8f7 h1h7,1518,75,88,780,endgame mate mateIn2 short,https://lichess.org/mFqNeSJb/black#64
01LIa,1r3k2/5b1p/3N4/3p4/pp1P4/P1p2B2/1P3PPP/2R3K1 w - - 0 31,d6f7 c3b2 c1f1 b4a3,1936,78,82,64,advancedPawn capturingDefender crushing endgame short,https://lichess.org/Hfz9bQMR#61
01LIb,8/p4kp1/4r3/3R2P1/5P2/P3PQ2/4R2K/2q2r2 w - - 1 40,f3h5 f7e7 d5d7 e7d7 h5f7 d7d6,2283,80,93,48,advantage defensiveMove endgame long,https://lichess.org/f812IDXr#79
01Lbu,3r1rk1/3PRppp/8/3Q4/p7/1P6/q5PP/4R1K1 w - - 1 29,d5f7 f8f7 e7e8 f7f8,1549,77,76,105,crushing endgame short,https://lichess.org/Tw8virMI#57
01Lmi,2r3k1/5pp1/2P4p/2R5/1r6/6P1/p4P1P/2R3K1 w - - 2 32,g1g2 b4b1 c5a5 b1c1,1542,97,54,19,crushing endgame rookEndgame short,https://lichess.org/ZyWteqqn#63
01Lo7,r2qb2r/6k1/p2p1p2/1ppN1Pp1/4P1Q1/2PP3P/P5P1/3R1RK1 w - - 6 29,g2g3 e8h5 g4h5 h8h5,1230,77,87,340,crushing middlegame short trappedPiece,https://lichess.org/jwV6XI0r#57
01LrN,r4rk1/2p1qppp/p7/1b1QPN2/1p2N3/8/PP1K1PnP/2R4R b - - 1 22,e7e8 e4f6 g8h8 f6e8,2077,74,95,2100,crushing kingsideAttack middlegame short,https://lichess.org/nDdmjLDH/black#44
01Luf,3r1rk1/p1p2p2/2Q4p/2P1q1p1/3p2P1/1P2P2P/P1PK1P2/4RR2 w - - 2 23,d2c1 d4e3 c1b1 e3e2,1735,81,72,40,advancedPawn advantage endgame short,https://lichess.org/gEYBQ5RS#45
01Lyl,3r1rk1/pp4b1/2p2p2/5P1p/6n1/2N2B2/PPP1Q1Pq/3RR1K1 w - - 2 26,g1f1 h2h1,1024,81,100,437,mate mateIn1 middlegame oneMove,https://lichess.org/sZYNjKzl#51
01M18,r2qk2r/pp1n1pNp/2p5/2Pp4/3Pn3/1P2P3/PQ4PP/R4RK1 b kq - 0 17,e8f8 g7e6 f8e7 e6d8,869,98,92,80,advantage middlegame pin short,https://lichess.org/NMrHEcbV/black#34
01M1X,4r3/4bpkp/3p2pN/4P1P1/1p2qn1P/5N2/1P1Q1P2/3R2K1 w - - 0 30,e5d6 e4f3 d2d4 f7f6,1920,75,94,2122,crushing hangingPiece middlegame short,https://lichess.org/7Ybap0Fs#59
01M6C,4r1k1/1R4R1/2p5/p6K/P1P1r3/5p2/8/8 b - - 1 40,g8f8 b7f7,1149,75,98,974,endgame mate mateIn1 oneMove rookEndgame,https://lichess.org/IYzZiARd/black#80
01MKa,5rk1/Q1p3pp/1pq5/4pp2/8/1P1P4/1PP2PPP/5RK1 w - - 1 20,f1c1 f8a8 a7a8 c6a8,1303,75,96,640,advantage endgame short trappedPiece,https://lichess.org/LISiJBGo#39
01MLC,8/4kp2/4p1pp/1r2P2P/1P3PK1/8/8/1R6 b - - 0 39,f7f6 h5g6 f6e5 g4h5 e5f4 h5h6 f4f3 g6g7 e7f7 b1f1,2638,113,91,344,advancedPawn crushing endgame rookEndgame veryLong,https://lichess.org/kq5aKXa2/black#78
01MNV,8/1p4k1/1p1p4/2p1p2K/P1P1P3/1P1P4/8/8 b - - 0 38,g7f6 h5h6 f6e6 h6g6 e6e7 g6g7,1972,78,89,320,crushing defensiveMove endgame long pawnEndgame zugzwang,https://lichess.org/fFIG7SW1/black#76
01MOR,1k6/1p2R3/2p1B1r1/p6p/N4r2/8/PPP5/3R3K w - - 2 32,a4c5 f4h4 e6h3 h4h3,1238,75,86,385,endgame mate mateIn2 short,https://lichess.org/z28CI1fv#63
01MPw,3r4/p1k3q1/1p2p2p/2p1n1p1/2P1N3/P2R2Q1/1P3PPP/6K1 w - - 1 29,d3e3 d8d1 e3e1 d1e1,640,93,62,143,backRankMate endgame mate mateIn2 short,https://lichess.org/XVfpxq4Y#57
01MQ3,2r5/1Rb1k3/p3p2p/B5p1/2r1p3/6PP/3R1P2/6K1 b - - 0 37,c8b8 b7c7 c4c7 a5c7,1195,76,100,698,advantage endgame short,https://lichess.org/p97EKhqM/black#74
01Mct,2r5/2pk2p1/p1Rp1p2/1P1PbPq1/4P1p1/6Qb/1PR1BP1P/6K1 w - - 1 35,g3a3 g5f4 a3g3 f4e4 c6c4 e4d5,2107,150,71,10,advantage long middlegame,https://lichess.org/5ZyvaDxe#69
01MnR,r7/q1pb1pbk/3p2pp/3P4/2Pp2P1/2BP3P/2Q2PB1/R5K1 b - - 8 24,a7a1 c3a1 a8a1 g2f1,1715,148,83,6,advantage defensiveMove master middlegame short,https://lichess.org/Lbcui4gX/black#48
01Mp3,8/8/2p4p/3kp1p1/2qp4/6P1/Q4PKP/2N5 w - - 14 47,f2f3 c4a2 c1a2 d5c4 g2f2 c4b3,2309,86,91,284,crushing endgame long,https://lichess.org/XVqNulDH#93
01N1L,4r1k1/ppp1qp2/2np3p/6p1/4r3/2P3B1/PP2NPPP/R2QR1K1 w - - 3 17,d1d2 e4e2 d2e2 e7e2,1371,136,54,20,advantage middlegame short,https://lichess.org/hqMrC4ae#33
01N1Y,4r2k/1p2q2p/p3r3/4pp2/PPQ5/7P/2P3PB/4R1K1 b - - 0 31,e6c6 h2e5 e7e5 e1e5 c6c4 e5e8,1516,75,89,215,advantage endgame long,https://lichess.org/SlWbv59O/black#62
01N6h,7k/pp4pp/6q1/2P5/3Bp2n/2Pn1rPP/PP2QP2/R4RK1 w - - 1 20,g1h2 d3f4 f1e1 f4e2,1870,125,82,12,crushing middlegame short,https://lichess.org/xdTtDqts#39
01NGp,8/4k3/4p3/4b1p1/6P1/1N4p1/p1N3K1/8 w - - 2 47,b3d2 e7d6 d2b3 d6d5,2267,93,82,76,advantage defensiveMove endgame master masterVsMaster short,https://lichess.org/knQO69mD#93
01NZ8,r1b1kb1r/pp3ppp/4p3/qNpn4/8/P2Q2B1/1PP2PPP/1K1R2NR b kq - 0 13,c8d7 b5c7 a5c7 g3c7,963,184,-4,8,crushing fork opening short,https://lichess.org/q5tbSjgO/black#26
01Nbh,2r3k1/P4pp1/4p2p/3p4/4n3/2q3P1/2P1QP1P/1R5K b - - 2 24,c8a8 b1b8 a8b8 a7b8q,1154,83,98,431,advancedPawn crushing endgame promotion short,https://lichess.org/Pt8APZeL/black#48
01NfS,r3k2r/pp2bppp/2pQ4/2Bn4/6P1/3P4/PPP4P/1K2R1Nq b kq - 3 19,a8d8 e1e7 d5e7 d6e7,1379,76,94,851,mate mateIn2 middlegame short,https://lichess.org/ENLFjMzb/black#38
01Nfj,b1r2rk1/R5pp/1p6/3p4/4pP2/1q2N2P/4Q1PK/5R2 b - - 2 30,d5d4 e2g4 a8b7 a7b7,1870,88,71,24,crushing middlegame short,https://lichess.org/rexdZUmV/black#60
01O67,r4rk1/1bqnbp1p/p3p1p1/1p1nP3/2p1B3/2P2N2/PP3PPP/R1BQRNK1 b - - 5 16,d7e5 e4d5,1769,77,86,124,advantage middlegame oneMove,https://lichess.org/zJy6vEgo/black#32
01OFy,r4rk1/pppbq1pp/1b3p2/3Bp2R/3P4/2P3P1/PP3P1P/R1BQ2K1 b - - 0 16,g8h8 h5h7 h8h7 d1h5,1609,238,33,4,attraction kingsideAttack mate mateIn2 middlegame sacrifice short,https://lichess.org/JpoGe8OK/black#32
01OKT,r1b2r1k/1ppn1pp1/p2p3p/4p3/1P2q3/PBP2N1P/2P2PP1/R2Q1RK1 b - - 1 14,f7f5 b3d5 e4d5 d1d5,1641,158,54,9,advantage middlegame short,https://lichess.org/ipbfcWN9/black#28
01OKt,r2q1r2/pp1k4/2p4Q/3pn3/8/2P3PP/PP1N4/2KR1R2 w - - 2 28,f1e1 e5d3 c1c2 d3e1,1063,90,64,182020,advantage fork middlegame short,https://lichess.org/0UAYPkWO#55
01OkZ,8/p7/8/2p3P1/3k1N1P/6K1/8/3b4 b - - 4 42,a7a5 h4h5 d4e5 h5h6 d1c2 g3g4 c2f5 g4h5 e5f4 g5g6,2000,140,85,28,crushing defensiveMove endgame master quietMove sacrifice veryLong,https://lichess.org/7YyhD0TT/black#84
01Ovv,r2r2k1/4qppp/8/1Q6/Rp1P4/1P4P1/K1P4P/5R2 w - - 0 31,a4a8 d8a8 a2b2 e7a7 b5b4 a7a2 b2c3 a8c8,1768,74,88,204,advantage endgame veryLong,https://lichess.org/kwsNUNzr#61
01P41,r1b2rk1/1p2ppbp/pqNp2p1/8/2P1nP2/2N1B3/PP1QB1PP/R4RK1 b - - 0 14,e4d2 c6e7 g8h8 e3b6,1604,84,68,39,advantage middlegame short,https://lichess.org/vi3BLLeQ/black#28
01P8L,3r3r/4bk2/1RQ1p3/3pP2p/P2n4/5p1P/6P1/R5K1 w - - 0 31,c6c3 d4e2 g1h2 e2c3,813,79,100,345,crushing fork middlegame short,https://lichess.org/rkvIhbCW#61
01PI1,r5k1/pp1q4/2pp1Q1p/5b2/2P2bp1/5N2/PP3PB1/4RRK1 b - - 0 25,g4f3 e1e7 d7e7 f6e7,1549,76,88,58,crushing middlegame short,https://lichess.org/ztgUWEuK/black#50
01PI9,2k2r1r/1pq2p2/p1p1p3/2NpP2p/3P1RpP/6P1/PPPQ2P1/2K5 b - - 4 27,h8h7 c5e6 f7e6 f4f8,1154,76,100,80,advantage endgame short,https://lichess.org/YE44gmiR/black#54
01PLu,r2k3r/pppbbppp/5n2/4n1B1/4P3/2N5/PPP3PP/2KR1BNR w - - 4 10,c3d5 f6d5 g5e7 d5e7,1436,74,92,1631,advantage middlegame short,https://lichess.org/KySIXWPw#19
01PTR,2bq1r2/r5bk/1p1P3p/pPpBppp1/P1P5/5PB1/6PP/R2Q1RK1 b - - 0 21,d8d6 d5g8 f8g8 d1d6,1216,77,77,158,crushing discoveredAttack middlegame short,https://lichess.org/eVOlQeMa/black#42
01PVq,5b1N/p1pkq1pp/b3p3/3p4/3P4/1RB1P3/P1Q2KPP/8 w - - 3 21,c2h7 e7f6 f2e1 f6f1 e1d2 f1e2 d2c1 a6d3 h7d3 e2d3,2029,75,92,736,advantage middlegame veryLong,https://lichess.org/TdnLNoRn#41
01PcY,r6k/4rpp1/n1P4p/1n3R2/4pB1P/8/5PP1/R5K1 b - - 0 45,a6c7 a1a8 c7a8 f5b5,1600,74,95,1869,advantage middlegame short,https://lichess.org/3g7o7Ad3/black#90
01Pjd,6r1/1pp5/p2kp2R/3b1p2/3P1N2/P1P3rP/1P4PK/6R1 w - - 2 34,g1e1 g3g2 f4g2 g8g2,1150,80,95,431,crushing endgame short,https://lichess.org/Cvd7ZMxY#67
01PoF,1r4k1/1pp4p/p2p2p1/8/4r3/2b2B1P/P1P4P/1R3RK1 b - - 1 22,e4c4 f3d5 g8h8 d5c4,1007,77,100,378,advantage endgame fork short,https://lichess.org/NhFPQ8Tz/black#44
01PrL,r7/ppp1kp1r/4n2R/4P1p1/6P1/2q1B2Q/P6P/5RK1 b - - 0 30,h7h6 e3g5 e6g5 h3c3,1647,90,83,24,advantage discoveredAttack middlegame short,https://lichess.org/6o1Gv97g/black#60
01Prn,3r2k1/p4pp1/1p4qp/2pNp2n/2P1P3/5P1P/PP3QP1/3R2K1 b - - 0 26,g6d6 f2h4 h5f6 d5f6,1784,82,65,36,advantage endgame kingsideAttack short,https://lichess.org/xbfdjky9/black#52
01Ptp,r1b3k1/1pq3b1/p2N2Q1/2PB4/1P1p4/3Pp3/P4rpP/R5KR b - - 1 30,g8f8 g6e8,1426,77,84,602,mate mateIn1 middlegame oneMove,https://lichess.org/nGsChwtG/black#60
01Q83,1k2r3/p7/PpB2p1p/1Pq1r1p1/8/1Q4PP/6P1/5R1K b - - 2 34,e8e7 b3g8 e7e8 c6e8,1396,88,81,38,crushing endgame short,https://lichess.org/PNWpUULP/black#68
01QLj,5rk1/p4ppp/7q/4p3/1PP2b2/P4Q2/3r2PP/2B1RR1K w - - 3 23,c1d2 h6h2,1208,75,96,553,mate mateIn1 middlegame oneMove,https://lichess.org/DmZEfOWZ#45
01QSt,2k4r/1ppq1pp1/p2p1b2/4p3/2BnP1p1/P1NP2Pr/1PP2PKN/R2Q3R w - - 0 16,d1g4 h3h2 h1h2 h8h2 g2h2 d7g4,1803,75,85,75,crushing long middlegame,https://lichess.org/iKNfDQg1#31
01QWz,8/2K2pkp/R7/5P1N/1b4P1/p6P/6r1/8 b - - 5 51,g7f8 a6a8 f8e7 f5f6,1491,78,76,177,advantage endgame short,https://lichess.org/2M5y0iDZ/black#102
01QgP,3rr3/1pq2pbk/p1npb1pp/P2N4/1PP2P2/6PP/3QN1BK/2R2R2 b - - 2 27,e6d5 c4d5 c7e7 d5c6,1602,74,90,435,advantage middlegame short,https://lichess.org/AcieW1uF/black#54
01QsE,k1r5/P1p5/3p1p1r/3Pp2p/4P3/8/3N2PP/R5K1 b - - 1 35,c7c6 d2c4 h6h8 c4b6 a8b7 b6c8,1844,75,88,283,crushing endgame exposedKing fork long,https://lichess.org/xpzYKWtP/black#70
01R41,4rr1k/6bp/p1bp2p1/1p2q3/1P2PN2/2N2QP1/1BP2n1P/2K1R2R b - - 4 26,f8f4 g3f4 e5d4 c3d1,2184,74,95,1551,crushing middlegame short,https://lichess.org/6y6sdouc/black#52
01R8j,r6k/6pp/p7/1p6/Q1b5/7P/Pq4P1/R3R2K w - - 0 28,a4a5 c4d5 e1g1 d5g2 g1g2 b2a1,1613,135,57,13,crushing deflection endgame long,https://lichess.org/K1dL3noO#55
01Rax,6k1/1p6/p2p1N2/P1pPp3/2P1Pbp1/1P6/6K1/8 b - - 0 42,g8g7 f6e8 g7f8 e8d6,1837,76,92,283,crushing endgame short,https://lichess.org/szQCm5Dn/black#84
01RxX,3r3r/2k2ppp/p1n1p3/8/PpR5/3P4/1P2NPPP/4R1K1 b - - 2 21,d8d3 e1c1 d3d6 e2d4 d6d4 c4d4,1805,75,91,523,advantage endgame long pin quietMove,https://lichess.org/Td18XdCn/black#42
01Sak,B1bq2k1/p4ppp/3b3r/1pp5/6n1/PP1P1nP1/4PP1P/R1BQR1K1 w - - 0 17,a8f3 g4f2 c1h6 f2d1,2254,80,63,59,advantage middlegame short,https://lichess.org/fxeDB2Tj#33
01SlO,3r2k1/p3qpp1/1pQ2n1p/3r4/3Bp3/P1P3P1/1P2bPBP/R4RK1 w - - 5 24,f1e1 e2b5 d4f6 g7f6 c6d5 d8d5,1826,76,81,167,advantage long middlegame trappedPiece,https://lichess.org/RJr1Csyx#47
01StK,1r4k1/5pp1/2Bp3p/q2P4/8/1Pb5/P2Q2PP/1K1R4 w - - 0 27,d2d3 b8b3 a2b3 a5a1 b1c2 a1b2,1187,79,85,339,endgame long mate mateIn3 sacrifice,https://lichess.org/URJoRWKJ#53
01T20,8/5pk1/5b2/P5p1/6Pp/3R3K/R1P1r2P/8 w - - 0 45,a5a6 f6e5 d3g3 h4g3,1745,74,93,497,crushing endgame short,https://lichess.org/9KsUlxun#89
01T6r,q4rk1/pRPQ1p2/b3p2p/3pP1p1/8/2P1P1P1/5PP1/6K1 w - - 0 31,c7c8q a8c8 d7c8 f8c8,1739,84,39,45,crushing endgame short,https://lichess.org/38hnUJ0l#61
01TDS,r3k2r/2pp2pp/1p2p3/4P3/1n2N3/8/PP2KPPP/R4R2 b kq - 1 21,a8a2 a1a2 b4a2 f1a1 h8f8 a1a2,1523,80,78,53,advantage clearance endgame long,https://lichess.org/jHx7YBjE/black#42
01TIK,4R3/p4kpp/6p1/7q/3P1r2/2P5/PP3P2/5QK1 w - - 0 43,f1e2 f4g4 e2g4 h5g4,1395,74,93,502,crushing endgame short,https://lichess.org/I86rNhhD#85
01TLc,r4r1k/1p2q2p/1Qp5/p4p2/2b1p3/P1P1P2P/5P1N/1K1R2R1 b - - 0 27,e7a3 b6d4 f8f6 d4f6,1555,88,77,43,fork mate mateIn2 middlegame short,https://lichess.org/kWdDwITU/black#54
01TMP,r3k2r/pp2qpp1/2n1b2p/8/3PR3/2P2NP1/PPQ2PP1/2K4R b kq - 0 16,e8g8 d4d5 c6b4 e4b4,1500,500,100,0,equality middlegame short,https://lichess.org/hD8JXDdV/black#32
01TUk,1Q6/1p3ppk/2p4p/4p3/8/P2q2Pb/1P3P2/R4RK1 w - - 2 27,b8e5 d3f3 e5e4 f3e4,1514,76,91,463,crushing endgame short,https://lichess.org/lTjd9qSn#53
01TUw,r1b1kb1r/pp1p1ppp/5q2/2p1p3/2PnP3/3P1N2/PP3PPP/R1BQKB1R w KQkq - 1 8,c1g5 d4f3 d1f3 f6g5,1272,105,-14,50,advantage middlegame short,https://lichess.org/Oaf2WrJd#15
01TXv,Q1bk3r/2p2pNp/8/3PP3/2p3q1/B1P5/6BP/7K w - - 3 33,a8c6 g4d1 g2f1 d1f1,963,86,100,157,mate mateIn2 middlegame short,https://lichess.org/WeILnMLY#65
01TeF,8/8/2N5/1pk5/n7/1K6/P7/8 w - - 0 55,c6d4 c5d4 b3b4 a4c3,1234,76,100,945,crushing endgame hangingPiece knightEndgame short,https://lichess.org/6HZYYOQU#109
01TmZ,r1b2rk1/1p2bppp/pqnp4/3Np3/2B1PP2/PN6/1PP2nPP/R1BQ1R1K w - - 5 13,h1g1 f2h3 g1h1 b6g1 f1g1 h3f2,1581,76,91,1432,doubleCheck kingsideAttack long mate mateIn3 opening sacrifice smotheredMate,https://lichess.org/RIwXCRjL#25
01Tpw,r3r1k1/p4ppp/8/3Q4/3P4/Ppp2N2/K1b2PPP/3R3R w - - 0 24,a2a1 b3b2 a1a2 c2d1 h1d1 c3c2,2075,81,90,169,advancedPawn advantage long middlegame,https://lichess.org/iIhKzWva#47
01TwJ,rn3rk1/5ppp/1p2bq2/p1b1p3/8/2QPP1P1/PP2NPBP/R1B1K2R w KQ - 0 13,g2a8 c5b4 c1d2 b4c3,1285,81,96,204,advantage middlegame pin short,https://lichess.org/heQ1jrLI#25
01TxI,2k2r1r/pp2q3/2p1b3/7p/1P1pPBn1/3B4/P3Q1PP/1RR4K w - - 4 22,e2d2 f8f4 d2f4 h8f8 f4f8 e7f8,2192,76,85,177,clearance crushing long middlegame sacrifice,https://lichess.org/2rdwsQOE#43
01U3J,r3q1k1/p5b1/npp3p1/3n1pB1/Q1b1p3/2N1PP1P/PP4BN/3R2K1 b - - 1 24,a6b4 c3d5 c6d5 a4b4,1530,74,89,167,advantage capturingDefender middlegame short,https://lichess.org/S7dtyWl6/black#48
01U8B,2k4r/Qppq2pp/1n3p2/4p3/2p5/2br1NBP/PP3PPK/3R3R w - - 0 24,b2c3 d3d1 h1d1 d7d1,1032,91,33,83,crushing middlegame short,https://lichess.org/nPO4QL3Z#47
01UT5,5r1k/1p4qp/2b1prp1/3p2Q1/p4P1R/3B2P1/2P4P/1R4K1 b - - 0 30,g7e7 d3g6 e7c5 g1f1 f6g6 g5g6,1500,500,100,0,equality long middlegame pin,https://lichess.org/W7oprEjU/black#60
01UpP,8/pB5p/6pk/5p2/1P3P1P/P3r1n1/3R3K/8 w - - 0 41,a3a4 g3f1 h2g2 f1d2,1022,77,92,140,crushing endgame fork short,https://lichess.org/3RLbs3zb#81
01Upi,2kr3r/pp3p2/2p2n2/3qNQ1p/3P2p1/P7/1P3PPP/3R1RK1 b - - 1 21,c8b8 f5f6,1448,75,92,588,advantage hangingPiece middlegame oneMove,https://lichess.org/4D0aEclD/black#42
01Uvy,8/7p/6p1/8/3k1KPP/8/8/8 b - - 0 50,d4d5 f4g5 d5e4 g5h6,1597,75,92,350,crushing endgame pawnEndgame short,https://lichess.org/r3rrr0WR/black#100
01UwB,8/8/8/4kp1p/7P/4K1P1/8/8 b - - 0 45,e5f6 e3f4 f6e6 f4g5 e6e5 g5h5 e5f6 h5h6 f5f4 g3f4,1802,77,66,63,crushing endgame pawnEndgame veryLong zugzwang,https://lichess.org/Ql6y8vnP/black#90
01VB3,8/4B3/2k5/2P1Kp2/5Pp1/3Pn3/8/8 w - - 3 45,d3d4 g4g3 d4d5 c6d7,2225,119,73,16,crushing defensiveMove endgame short,https://lichess.org/GDMQ00vn#89
01VBW,2b1rr1k/3q2pB/p1p2b2/PpPp4/1P1P1Np1/8/2Q2P1P/R4RK1 b - - 2 21,f6d4 f4g6 h8h7 g6f8 h7g8 f8d7,1269,77,95,279,crushing doubleCheck fork long middlegame,https://lichess.org/pTPf5wbm/black#42
01VO2,r2qkbnr/5ppp/p2p4/1p1Q4/2p1P3/1BN2P2/PPP2P1P/R3K2R b KQkq - 1 12,c4b3 d5c6 e8e7 c3d5,1360,239,-100,7,advantage middlegame short,https://lichess.org/0u2XbhMO/black#24
01VVW,2rqk2r/1b3ppp/1n1pp3/1N4P1/4PP2/P7/1PP2Q1P/2KR3R b k - 0 18,b7e4 b5d6 d8d6 d1d6,1173,80,89,213,advantage fork middlegame short,https://lichess.org/sd6z4BWj/black#36
01VXI,r3rk2/pppqn1pQ/6P1/4p1P1/4Pp2/1PP5/P4P2/RNB1K3 b Q - 0 20,d7g4 h7h8 e7g8 c1a3 e8e7 a3e7 f8e7 h8g7,1592,77,82,135,attraction crushing middlegame pin veryLong,https://lichess.org/LlFzgUtg/black#40
01VY5,8/8/4nk1p/1p1p1p2/p2K1P2/P1PB4/1P5P/8 w - - 1 41,d4d5 e6f4 d5d4 f4d3,942,94,96,194,crushing endgame fork short,https://lichess.org/q2mlPixg#81
01Vce,2r4r/6b1/8/1b1pPQ1k/2p2P2/4P3/PP1B3q/2K5 b - - 7 33,h5h4 d2e1 h2g3 f5g5 h4h3 g5g3,2013,75,93,935,long mate mateIn3 middlegame pin,https://lichess.org/90JQSZJo/black#66
01VmQ,5r2/4N3/4b3/p1p1k1pp/2P1p3/1P6/P5PP/3RK3 b - - 1 28,a5a4 e7g6 e5f6 g6f8,1219,78,84,214,crushing endgame fork short,https://lichess.org/k8sfIAEp/black#56
01WCP,6k1/p5p1/2R3P1/3pr3/8/4P3/P7/5K2 b - - 0 32,e5e7 c6c8 e7e8 c8e8,886,99,77,44,endgame mate mateIn2 rookEndgame short,https://lichess.org/GEde9LIh/black#64
01WPJ,8/R5R1/4p2p/3p4/4b1Pk/2r4P/5P1K/8 w - - 5 57,g7h7 c3h3 h2g1 h3h1,1365,83,84,66,endgame mate mateIn2 short,https://lichess.org/FUPqqxNX#113
01WRz,6k1/p1p2pp1/1p1b3p/3Pq3/2P5/5Q1P/P1R3P1/7K w - - 3 31,c2f2 e5h2,1675,104,53,78,endgame mate mateIn1 oneMove,https://lichess.org/lHH0GP8g#61
01Wni,2rn2k1/p2bRppp/8/3B2N1/8/8/P4PPP/R1r3K1 w - - 0 24,a1c1 c8c1 e7e1 c1e1,600,91,83,147,backRankMate mate mateIn2 middlegame short,https://lichess.org/X6p6G1Hi#47
01X3n,r2q1rk1/pp2nppp/2pp4/3Np1N1/2P1Q3/3P4/PP3KPP/R1B5 b - - 3 14,f7f5 e4h4 h7h6 g5e6,1898,74,91,427,advantage middlegame short,https://lichess.org/glnvzFJY/black#28
01XCL,4r2k/4P1p1/1p1p1n1p/p3pQ2/P3B3/7P/1P3PPK/2r5 b - - 1 29,f6e4 f5f8 e8f8 e7f8q,1155,81,96,1589,advancedPawn advantage endgame promotion short,https://lichess.org/pKdN0bE1/black#58
01Xct,5r1k/p1p5/1p1p4/3Pp2Q/6p1/1P4P1/P1q2r2/2B2RK1 b - - 0 31,c2h7 h5h7 h8h7 f1f2,1294,82,85,42,advantage endgame short,https://lichess.org/oC1ZhqN5/black#62
01XsQ,r2qk2r/ppp1bppp/2n1pn2/2Pp1b2/3P4/P1NBPN2/1P3PPP/R1BQK2R b KQkq - 2 8,b7b6 d3b5 e8g8 b5c6,1592,87,80,86,advantage opening pin short,https://lichess.org/iJgr31eL/black#16
01Xxx,6rk/pp2PQp1/2p4p/8/4b2b/4n1qP/PP3RP1/4B1K1 b - - 0 28,e3g2 f7g8,1624,98,-6,22,crushing middlegame oneMove,https://lichess.org/OOyhyVyA/black#56
01XyB,r5k1/2Q2ppp/6n1/8/3Pq3/p3P3/P5PP/5RK1 b - - 1 37,g6h4 c7f7 g8h8 f7f8 a8f8 f1f8,1130,79,78,113,backRankMate endgame long mate mateIn3 sacrifice,https://lichess.org/nLHbhLSa/black#74
01Y7w,r2q1rk1/pppb1pbp/2n1pnp1/1BPpB3/3P4/4PN2/PP3PPP/RN1QK2R w KQ - 3 9,e1g1 c6e5 d4e5 d7b5,1507,75,84,300,advantage discoveredAttack opening short,https://lichess.org/DSv0iSi2#17
01YV3,1r3rk1/p3R2p/3p2pQ/3q4/3b4/3p4/PP3PPP/1RB4K b - - 3 22,f8f2 h6h7 g8f8 c1h6 d4g7 h7g7,1784,80,87,58,long mate mateIn3 middlegame,https://lichess.org/UFUflidH/black#44
01YXn,r1bq1rk1/p4pbp/5np1/4p1B1/3p4/2N5/PPPQBPPP/2R2RK1 w - - 0 14,c3e4 f6e4 g5d8 e4d2,859,78,100,241,crushing hangingPiece middlegame short,https://lichess.org/5LNdfjMW#27
01Yc2,r4rk1/pp3pbp/6p1/4p3/4P1bP/2NPBn2/PP2KP2/R4B1R w - - 1 16,f1h3 f3g1 e2d2 g1h3,1918,75,92,669,crushing doubleCheck middlegame short,https://lichess.org/JnSit24q#31
